opportunity_id,created_date,department,region,customer_segment,converted,revenue
OPP-001344,2026-06-21,Southwest,West,SMB,True,626.62
OPP-001345,2026-06-21,Southwest,West,Enterprise,False,0.0
OPP-001346,2026-06-21,Southwest,West,SMB,False,0.0
OPP-001347,2026-06-21,Southwest,West,SMB,False,0.0
OPP-001348,2026-06-21,Southwest,West,SMB,False,0.0
OPP-001349,2026-06-21,Southwest,West,SMB,False,0.0
OPP-001350,2026-06-21,Southwest,West,SMB,True,980.98
OPP-001351,2026-06-21,Southwest,West,Mid-Market,False,0.0
OPP-001352,2026-06-21,Southwest,West,SMB,True,921.26
OPP-001353,2026-06-21,Southwest,West,Mid-Market,True,1735.48
OPP-001354,2026-06-21,Southwest,West,Mid-Market,True,5443.84
OPP-001355,2026-06-22,Northeast,East,Mid-Market,False,0.0
OPP-001356,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001357,2026-06-22,Northeast,East,Mid-Market,False,0.0
OPP-001358,2026-06-22,Northeast,East,Mid-Market,False,0.0
OPP-001359,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001360,2026-06-22,Northeast,East,Mid-Market,False,0.0
OPP-001361,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001362,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001363,2026-06-22,Northeast,East,SMB,True,1704.27
OPP-001364,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001365,2026-06-22,Northeast,East,Mid-Market,False,0.0
OPP-001366,2026-06-22,Northeast,East,SMB,True,722.99
OPP-001367,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001368,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001369,2026-06-22,Northeast,East,SMB,False,0.0
OPP-001370,2026-06-22,Southeast,East,SMB,True,1523.72
OPP-001371,2026-06-22,Southeast,East,Mid-Market,False,0.0
OPP-001372,2026-06-22,Southeast,East,SMB,True,702.77
OPP-001373,2026-06-22,Southeast,East,Enterprise,False,0.0
OPP-001374,2026-06-22,Southeast,East,SMB,False,0.0
OPP-001375,2026-06-22,Southeast,East,Mid-Market,False,0.0
OPP-001376,2026-06-22,Southeast,East,SMB,False,0.0
OPP-001377,2026-06-22,Southeast,East,Mid-Market,True,3804.82
OPP-001378,2026-06-22,Southeast,East,Mid-Market,True,2039.3
OPP-001379,2026-06-22,Southeast,East,SMB,True,533.91
OPP-001380,2026-06-22,Southeast,East,Mid-Market,False,0.0
OPP-001381,2026-06-22,Southeast,East,SMB,True,978.67
OPP-001382,2026-06-22,Southeast,East,SMB,False,0.0
OPP-001383,2026-06-22,Southeast,East,SMB,False,0.0
OPP-001384,2026-06-22,Southeast,East,Enterprise,False,0.0
OPP-001385,2026-06-22,Southeast,East,Enterprise,True,7138.76
OPP-001386,2026-06-22,Southeast,East,Enterprise,False,0.0
OPP-001387,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001388,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001389,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001390,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001391,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001392,2026-06-22,Northwest,West,SMB,True,409.52
OPP-001393,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001394,2026-06-22,Northwest,West,Enterprise,False,0.0
OPP-001395,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001396,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001397,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001398,2026-06-22,Northwest,West,Mid-Market,True,3342.47
OPP-001399,2026-06-22,Northwest,West,SMB,True,1540.17
OPP-001400,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001401,2026-06-22,Northwest,West,SMB,True,1757.39
OPP-001402,2026-06-22,Northwest,West,SMB,False,0.0
OPP-001403,2026-06-22,Northwest,West,SMB,True,617.82
OPP-001404,2026-06-22,Northwest,West,Mid-Market,False,0.0
OPP-001405,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001406,2026-06-22,Southwest,West,Mid-Market,False,0.0
OPP-001407,2026-06-22,Southwest,West,Enterprise,False,0.0
OPP-001408,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001409,2026-06-22,Southwest,West,SMB,True,1214.41
OPP-001410,2026-06-22,Southwest,West,Mid-Market,False,0.0
OPP-001411,2026-06-22,Southwest,West,Mid-Market,False,0.0
OPP-001412,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001413,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001414,2026-06-22,Southwest,West,Mid-Market,False,0.0
OPP-001415,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001416,2026-06-22,Southwest,West,Mid-Market,False,0.0
OPP-001417,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001418,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001419,2026-06-22,Southwest,West,SMB,True,565.28
OPP-001420,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001421,2026-06-22,Southwest,West,SMB,False,0.0
OPP-001422,2026-06-23,Northeast,East,Mid-Market,True,2423.67
OPP-001423,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001424,2026-06-23,Northeast,East,Mid-Market,False,0.0
OPP-001425,2026-06-23,Northeast,East,SMB,True,1274.31
OPP-001426,2026-06-23,Northeast,East,Mid-Market,False,0.0
OPP-001427,2026-06-23,Northeast,East,SMB,True,810.85
OPP-001428,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001429,2026-06-23,Northeast,East,Mid-Market,False,0.0
OPP-001430,2026-06-23,Northeast,East,SMB,True,386.99
OPP-001431,2026-06-23,Northeast,East,Mid-Market,False,0.0
OPP-001432,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001433,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001434,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001435,2026-06-23,Northeast,East,Mid-Market,True,2818.31
OPP-001436,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001437,2026-06-23,Northeast,East,SMB,False,0.0
OPP-001438,2026-06-23,Northeast,East,Mid-Market,False,0.0
OPP-001439,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001440,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001441,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001442,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001443,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001444,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001445,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001446,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001447,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001448,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001449,2026-06-23,Southeast,East,Mid-Market,True,1195.99
OPP-001450,2026-06-23,Southeast,East,SMB,True,813.98
OPP-001451,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001452,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001453,2026-06-23,Southeast,East,Enterprise,False,0.0
OPP-001454,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001455,2026-06-23,Southeast,East,SMB,True,844.53
OPP-001456,2026-06-23,Southeast,East,SMB,False,0.0
OPP-001457,2026-06-23,Southeast,East,SMB,True,647.52
OPP-001458,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001459,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001460,2026-06-23,Southeast,East,Mid-Market,True,2812.8
OPP-001461,2026-06-23,Southeast,East,Mid-Market,False,0.0
OPP-001462,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001463,2026-06-23,Northwest,West,Enterprise,False,0.0
OPP-001464,2026-06-23,Northwest,West,Mid-Market,False,0.0
OPP-001465,2026-06-23,Northwest,West,Mid-Market,False,0.0
OPP-001466,2026-06-23,Northwest,West,Mid-Market,False,0.0
OPP-001467,2026-06-23,Northwest,West,Mid-Market,True,1082.45
OPP-001468,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001469,2026-06-23,Northwest,West,Mid-Market,True,1050.1
OPP-001470,2026-06-23,Northwest,West,Mid-Market,False,0.0
OPP-001471,2026-06-23,Northwest,West,SMB,True,541.31
OPP-001472,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001473,2026-06-23,Northwest,West,SMB,True,1275.77
OPP-001474,2026-06-23,Northwest,West,Mid-Market,True,2628.88
OPP-001475,2026-06-23,Northwest,West,SMB,True,2125.89
OPP-001476,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001477,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001478,2026-06-23,Northwest,West,Enterprise,False,0.0
OPP-001479,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001480,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001481,2026-06-23,Northwest,West,SMB,False,0.0
OPP-001482,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001483,2026-06-23,Southwest,West,Mid-Market,True,2819.79
OPP-001484,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001485,2026-06-23,Southwest,West,SMB,True,1295.79
OPP-001486,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001487,2026-06-23,Southwest,West,Mid-Market,True,2938.54
OPP-001488,2026-06-23,Southwest,West,SMB,True,1036.75
OPP-001489,2026-06-23,Southwest,West,Mid-Market,False,0.0
OPP-001490,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001491,2026-06-23,Southwest,West,SMB,True,439.21
OPP-001492,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001493,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001494,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001495,2026-06-23,Southwest,West,Enterprise,False,0.0
OPP-001496,2026-06-23,Southwest,West,Mid-Market,False,0.0
OPP-001497,2026-06-23,Southwest,West,Mid-Market,False,0.0
OPP-001498,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001499,2026-06-23,Southwest,West,SMB,False,0.0
OPP-001500,2026-06-23,Southwest,West,SMB,True,599.62
OPP-001501,2026-06-23,Southwest,West,SMB,True,520.87
OPP-001502,2026-06-24,Northeast,East,Mid-Market,True,2950.74
OPP-001503,2026-06-24,Northeast,East,SMB,True,1233.74
OPP-001504,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001505,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001506,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001507,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001508,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001509,2026-06-24,Northeast,East,Mid-Market,True,2185.59
OPP-001510,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001511,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001512,2026-06-24,Northeast,East,SMB,True,672.17
OPP-001513,2026-06-24,Northeast,East,Enterprise,True,6696.12
OPP-001514,2026-06-24,Northeast,East,SMB,False,0.0
OPP-001515,2026-06-24,Northeast,East,SMB,True,1242.81
OPP-001516,2026-06-24,Southeast,East,Enterprise,False,0.0
OPP-001517,2026-06-24,Southeast,East,SMB,True,881.19
OPP-001518,2026-06-24,Southeast,East,Mid-Market,False,0.0
OPP-001519,2026-06-24,Southeast,East,SMB,True,1126.87
OPP-001520,2026-06-24,Southeast,East,Enterprise,True,5375.0
OPP-001521,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001522,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001523,2026-06-24,Southeast,East,Mid-Market,False,0.0
OPP-001524,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001525,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001526,2026-06-24,Southeast,East,Mid-Market,False,0.0
OPP-001527,2026-06-24,Southeast,East,Mid-Market,False,0.0
OPP-001528,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001529,2026-06-24,Southeast,East,SMB,True,1999.15
OPP-001530,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001531,2026-06-24,Southeast,East,SMB,False,0.0
OPP-001532,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001533,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001534,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001535,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001536,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001537,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001538,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001539,2026-06-24,Northwest,West,SMB,True,404.26
OPP-001540,2026-06-24,Northwest,West,Enterprise,False,0.0
OPP-001541,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001542,2026-06-24,Northwest,West,SMB,True,1805.75
OPP-001543,2026-06-24,Northwest,West,SMB,True,558.34
OPP-001544,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001545,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001546,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001547,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001548,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001549,2026-06-24,Northwest,West,Mid-Market,False,0.0
OPP-001550,2026-06-24,Northwest,West,SMB,True,1229.68
OPP-001551,2026-06-24,Northwest,West,SMB,True,1341.43
OPP-001552,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001553,2026-06-24,Northwest,West,Enterprise,False,0.0
OPP-001554,2026-06-24,Northwest,West,SMB,False,0.0
OPP-001555,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001556,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001557,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001558,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001559,2026-06-24,Southwest,West,SMB,True,1391.39
OPP-001560,2026-06-24,Southwest,West,SMB,True,843.2
OPP-001561,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001562,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001563,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001564,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001565,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001566,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001567,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001568,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001569,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001570,2026-06-24,Southwest,West,Mid-Market,False,0.0
OPP-001571,2026-06-24,Southwest,West,SMB,False,0.0
OPP-001572,2026-06-25,Northeast,East,SMB,False,0.0
OPP-001573,2026-06-25,Northeast,East,SMB,True,1170.12
OPP-001574,2026-06-25,Northeast,East,SMB,True,610.92
OPP-001575,2026-06-25,Northeast,East,Enterprise,True,8258.0
OPP-001576,2026-06-25,Northeast,East,SMB,False,0.0
OPP-001577,2026-06-25,Northeast,East,SMB,False,0.0
OPP-001578,2026-06-25,Northeast,East,SMB,False,0.0
OPP-001579,2026-06-25,Northeast,East,SMB,True,536.62
OPP-001580,2026-06-25,Northeast,East,SMB,True,1358.72
OPP-001581,2026-06-25,Northeast,East,SMB,True,588.63
OPP-001582,2026-06-25,Northeast,East,Mid-Market,True,2312.84
OPP-001583,2026-06-25,Northeast,East,SMB,False,0.0
OPP-001584,2026-06-25,Northeast,East,Mid-Market,False,0.0
OPP-001585,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001586,2026-06-25,Southeast,East,SMB,True,1140.85
OPP-001587,2026-06-25,Southeast,East,SMB,True,733.34
OPP-001588,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001589,2026-06-25,Southeast,East,Mid-Market,True,4823.21
OPP-001590,2026-06-25,Southeast,East,SMB,True,557.67
OPP-001591,2026-06-25,Southeast,East,Mid-Market,False,0.0
OPP-001592,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001593,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001594,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001595,2026-06-25,Southeast,East,Mid-Market,True,714.75
OPP-001596,2026-06-25,Southeast,East,SMB,True,398.79
OPP-001597,2026-06-25,Southeast,East,SMB,False,0.0
OPP-001598,2026-06-25,Northwest,West,Mid-Market,False,0.0
OPP-001599,2026-06-25,Northwest,West,Mid-Market,True,3248.62
OPP-001600,2026-06-25,Northwest,West,Enterprise,False,0.0
OPP-001601,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001602,2026-06-25,Northwest,West,Mid-Market,True,1730.11
OPP-001603,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001604,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001605,2026-06-25,Northwest,West,Mid-Market,False,0.0
OPP-001606,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001607,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001608,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001609,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001610,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001611,2026-06-25,Northwest,West,Mid-Market,True,10012.35
OPP-001612,2026-06-25,Northwest,West,SMB,True,1121.77
OPP-001613,2026-06-25,Northwest,West,SMB,False,0.0
OPP-001614,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001615,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001616,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001617,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001618,2026-06-25,Southwest,West,SMB,True,952.22
OPP-001619,2026-06-25,Southwest,West,Enterprise,False,0.0
OPP-001620,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001621,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001622,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001623,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001624,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001625,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001626,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001627,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001628,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001629,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001630,2026-06-25,Southwest,West,SMB,False,0.0
OPP-001631,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001632,2026-06-25,Southwest,West,Mid-Market,False,0.0
OPP-001633,2026-06-25,Southwest,West,Enterprise,False,0.0
OPP-001634,2026-06-26,Northeast,East,Mid-Market,False,0.0
OPP-001635,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001636,2026-06-26,Northeast,East,Enterprise,True,6623.05
OPP-001637,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001638,2026-06-26,Northeast,East,Mid-Market,False,0.0
OPP-001639,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001640,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001641,2026-06-26,Northeast,East,Mid-Market,False,0.0
OPP-001642,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001643,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001644,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001645,2026-06-26,Northeast,East,Mid-Market,False,0.0
OPP-001646,2026-06-26,Northeast,East,SMB,True,946.58
OPP-001647,2026-06-26,Northeast,East,SMB,True,1063.1
OPP-001648,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001649,2026-06-26,Northeast,East,Enterprise,False,0.0
OPP-001650,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001651,2026-06-26,Northeast,East,SMB,False,0.0
OPP-001652,2026-06-26,Northeast,East,Mid-Market,False,0.0
OPP-001653,2026-06-26,Southeast,East,SMB,True,2067.59
OPP-001654,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001655,2026-06-26,Southeast,East,Mid-Market,True,2973.7
OPP-001656,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001657,2026-06-26,Southeast,East,Mid-Market,True,5768.26
OPP-001658,2026-06-26,Southeast,East,Enterprise,True,8386.33
OPP-001659,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001660,2026-06-26,Southeast,East,Mid-Market,False,0.0
OPP-001661,2026-06-26,Southeast,East,Enterprise,True,8609.61
OPP-001662,2026-06-26,Southeast,East,Mid-Market,False,0.0
OPP-001663,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001664,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001665,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001666,2026-06-26,Southeast,East,SMB,False,0.0
OPP-001667,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001668,2026-06-26,Northwest,West,Mid-Market,True,3658.59
OPP-001669,2026-06-26,Northwest,West,Enterprise,False,0.0
OPP-001670,2026-06-26,Northwest,West,Mid-Market,False,0.0
OPP-001671,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001672,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001673,2026-06-26,Northwest,West,Mid-Market,False,0.0
OPP-001674,2026-06-26,Northwest,West,Enterprise,True,9258.48
OPP-001675,2026-06-26,Northwest,West,Mid-Market,True,2980.81
OPP-001676,2026-06-26,Northwest,West,Mid-Market,True,1613.56
OPP-001677,2026-06-26,Northwest,West,Mid-Market,True,2995.91
OPP-001678,2026-06-26,Northwest,West,Mid-Market,False,0.0
OPP-001679,2026-06-26,Northwest,West,SMB,True,342.76
OPP-001680,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001681,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001682,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001683,2026-06-26,Northwest,West,SMB,True,1327.94
OPP-001684,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001685,2026-06-26,Northwest,West,SMB,True,355.68
OPP-001686,2026-06-26,Northwest,West,Enterprise,False,0.0
OPP-001687,2026-06-26,Northwest,West,SMB,False,0.0
OPP-001688,2026-06-26,Northwest,West,Mid-Market,False,0.0
OPP-001689,2026-06-26,Northwest,West,Mid-Market,False,0.0
OPP-001690,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001691,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001692,2026-06-26,Southwest,West,SMB,True,641.89
OPP-001693,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001694,2026-06-26,Southwest,West,Mid-Market,False,0.0
OPP-001695,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001696,2026-06-26,Southwest,West,Mid-Market,False,0.0
OPP-001697,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001698,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001699,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001700,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001701,2026-06-26,Southwest,West,SMB,True,1749.74
OPP-001702,2026-06-26,Southwest,West,SMB,False,0.0
OPP-001703,2026-06-26,Southwest,West,Mid-Market,False,0.0
OPP-001704,2026-06-27,Northeast,East,SMB,False,0.0
OPP-001705,2026-06-27,Northeast,East,Mid-Market,False,0.0
OPP-001706,2026-06-27,Northeast,East,Mid-Market,False,0.0
OPP-001707,2026-06-27,Northeast,East,SMB,False,0.0
OPP-001708,2026-06-27,Northeast,East,Mid-Market,False,0.0
OPP-001709,2026-06-27,Northeast,East,SMB,False,0.0
OPP-001710,2026-06-27,Northeast,East,SMB,False,0.0
OPP-001711,2026-06-27,Northeast,East,SMB,False,0.0
OPP-001712,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001713,2026-06-27,Southeast,East,Mid-Market,False,0.0
OPP-001714,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001715,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001716,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001717,2026-06-27,Southeast,East,Mid-Market,False,0.0
OPP-001718,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001719,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001720,2026-06-27,Southeast,East,SMB,False,0.0
OPP-001721,2026-06-27,Southeast,East,SMB,True,521.28
OPP-001722,2026-06-27,Southeast,East,Mid-Market,True,1919.22
OPP-001723,2026-06-27,Northwest,West,SMB,True,847.8
OPP-001724,2026-06-27,Northwest,West,SMB,False,0.0
OPP-001725,2026-06-27,Northwest,West,Enterprise,True,5236.21
OPP-001726,2026-06-27,Northwest,West,Mid-Market,False,0.0
OPP-001727,2026-06-27,Northwest,West,SMB,False,0.0
OPP-001728,2026-06-27,Northwest,West,Mid-Market,False,0.0
OPP-001729,2026-06-27,Northwest,West,Enterprise,False,0.0
OPP-001730,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001731,2026-06-27,Southwest,West,Mid-Market,False,0.0
OPP-001732,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001733,2026-06-27,Southwest,West,Mid-Market,False,0.0
OPP-001734,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001735,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001736,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001737,2026-06-27,Southwest,West,Enterprise,False,0.0
OPP-001738,2026-06-27,Southwest,West,SMB,False,0.0
OPP-001739,2026-06-27,Southwest,West,SMB,True,571.64
